Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
MAR,2018-01-01,2020-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20182020,2020,g/cap/d,31.2,E,
MAR,2019-01-01,2021-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20192021,2021,g/cap/d,30.7,E,
MAR,2020-01-01,2022-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20202022,2022,g/cap/d,29.2,E,
MAR,2000-01-01,2000-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2000,2000,km,0.4,X,
MAR,2001-01-01,2001-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2001,2001,km,0.4,X,
MAR,2002-01-01,2002-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2002,2002,km,0.4,X,
MAR,2003-01-01,2003-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2003,2003,km,0.4,X,
MAR,2004-01-01,2004-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2004,2004,km,0.4,X,
MAR,2005-01-01,2005-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2005,2005,km,0.4,X,
MAR,2006-01-01,2006-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2006,2006,km,0.4,X,
MAR,2007-01-01,2007-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2007,2007,km,0.4,X,
MAR,2008-01-01,2008-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2008,2008,km,0.4,X,
MAR,2009-01-01,2009-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2009,2009,km,0.5,X,
MAR,2010-01-01,2010-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2010,2010,km,0.5,X,
MAR,2011-01-01,2011-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2011,2011,km,0.5,X,
MAR,2012-01-01,2012-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2012,2012,km,0.5,X,
MAR,2013-01-01,2013-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2013,2013,km,0.5,X,
MAR,2014-01-01,2014-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2014,2014,km,0.5,X,
MAR,2015-01-01,2015-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2015,2015,km,0.5,X,
MAR,2016-01-01,2016-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2016,2016,km,0.5,X,
MAR,2017-01-01,2017-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2017,2017,km,0.5,X,
MAR,2018-01-01,2018-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2018,2018,km,0.5,X,
MAR,2019-01-01,2019-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2019,2019,km,0.5,X,
MAR,2020-01-01,2020-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2020,2020,km,0.5,X,
MAR,2021-01-01,2021-12-31,143,'504,Morocco,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2021,2021,km,0.5,X,
MAR,2000-01-01,2000-12-31,143,'504,Morocco,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2000,2000,Int$/cap,5076.2,X,
MAR,2001-01-01,2001-12-31,143,'504,Morocco,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2001,2001,Int$/cap,5395.3,X,
MAR,2002-01-01,2002-12-31,143,'504,Morocco,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2002,2002,Int$/cap,5523.7,X,
MAR,2003-01-01,2003-12-31,143,'504,Morocco,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2003,2003,Int$/cap,5791.6,X,
MAR,2004-01-01,2004-12-31,143,'504,Morocco,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2004,2004,Int$/cap,5979.4,X,
MAR,2005-01-01,2005-12-31,143,'504,Morocco,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2005,2005,Int$/cap,6087.5,X,
MAR,2006-01-01,2006-12-31,143,'504,Morocco,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2006,2006,Int$/cap,6474.3,X,
